2025-05-11 19:15:36.606128,24.02
2025-05-11 19:15:38.608449,24.02
2025-05-11 19:15:40.605189,24.02
2025-05-11 19:15:42.656134,24.01
2025-05-11 19:15:44.635784,24.01
2025-05-11 19:15:46.605561,24.01
2025-05-11 19:15:48.647791,24.01
2025-05-11 19:15:50.630997,24.01
2025-05-11 19:15:52.907536,24.02
2025-05-11 19:15:57.635395,24.04
2025-05-11 19:15:59.600578,24.02
2025-05-11 19:16:01.609988,24.02
2025-05-11 19:16:03.565579,24.02
2025-05-11 19:16:05.590933,24.02
2025-05-11 19:16:09.695509,24.04
2025-05-11 19:16:11.615036,24.02
2025-05-11 19:16:13.605655,24.01
2025-05-11 19:16:15.621348,24.01
2025-05-11 19:16:17.635336,24.01
2025-05-11 19:16:19.634251,24.01
2025-05-11 19:16:21.689862,24.01
2025-05-11 19:16:23.636308,24.01
2025-05-11 19:16:25.612657,24.01
2025-05-11 19:16:27.614411,24.01
2025-05-11 19:16:29.728357,23.99
2025-05-11 19:16:33.013463,24.03
2025-05-11 19:16:34.975850,24.01
2025-05-11 19:16:36.611031,24.01
2025-05-11 19:16:38.618069,24.01
2025-05-11 19:16:40.612165,24.00
2025-05-11 19:16:42.680385,24.01
2025-05-11 19:16:44.621030,24.01
2025-05-11 19:16:46.596517,24.01
2025-05-11 19:16:48.618628,24.00
2025-05-11 19:16:50.665346,24.01
2025-05-11 19:16:52.931812,24.01
2025-05-11 19:16:54.626173,24.00
2025-05-11 19:16:56.551929,24.00
2025-05-11 19:16:58.631728,24.00
2025-05-11 19:17:01.615806,24.03
2025-05-11 19:17:03.609217,24.01
2025-05-11 19:17:05.597840,24.01
2025-05-11 19:17:08.643297,24.03
2025-05-11 19:17:10.638233,24.01
2025-05-11 19:17:13.022934,24.01
2025-05-11 19:17:14.614632,24.00
2025-05-11 19:17:16.608740,24.01
2025-05-11 19:17:18.596302,24.00
2025-05-11 19:17:20.570537,24.00
2025-05-11 19:17:22.567655,24.00
2025-05-11 19:17:24.616000,24.00
2025-05-11 19:17:26.616087,24.00
2025-05-11 19:17:29.109804,24.00
2025-05-11 19:17:32.916642,24.02
2025-05-11 19:17:34.605922,23.99
2025-05-11 19:17:36.687656,23.98
2025-05-11 19:17:38.606423,23.99
2025-05-11 19:17:40.559353,23.99
2025-05-11 19:17:42.722352,23.98
2025-05-11 19:17:44.678275,23.98
2025-05-11 19:17:46.585805,23.98
2025-05-11 19:17:48.605665,23.98
2025-05-11 19:17:50.605345,23.98
2025-05-11 19:17:52.943178,23.98
2025-05-11 19:17:54.616556,23.97
2025-05-11 19:17:56.595932,23.98
2025-05-11 19:17:58.602346,23.97
2025-05-11 19:18:01.611027,23.98
2025-05-11 19:18:03.600194,23.97
2025-05-11 19:18:05.577240,23.97
2025-05-11 19:18:08.601185,23.99
2025-05-11 19:18:10.636577,23.97
2025-05-11 19:18:15.605375,24.00
2025-05-11 19:18:17.712042,23.97
2025-05-11 19:18:19.572259,23.97
2025-05-11 19:18:21.565378,23.97
2025-05-11 19:18:23.613423,23.97
2025-05-11 19:18:25.746001,23.97
2025-05-11 19:18:27.643446,23.96
2025-05-11 19:18:29.701814,23.95
2025-05-11 19:18:31.641225,23.95
2025-05-11 19:18:33.641604,23.95
2025-05-11 19:18:35.557015,23.95
2025-05-11 19:18:37.905576,23.95
2025-05-11 19:18:39.627895,23.95
2025-05-11 19:18:41.823944,23.95
2025-05-11 19:18:43.596140,23.95
2025-05-11 19:18:45.543652,23.95
2025-05-11 19:18:47.782240,23.95
2025-05-11 19:18:49.570478,23.95
2025-05-11 19:18:51.596265,23.95
2025-05-11 19:18:53.625617,23.95
2025-05-11 19:18:55.600084,23.95
2025-05-11 19:18:57.627306,23.95
2025-05-11 19:18:59.550198,23.95
2025-05-11 19:19:01.677652,23.95
2025-05-11 19:19:03.627232,23.95
2025-05-11 19:19:05.625366,23.95
2025-05-11 19:19:08.601954,23.98
2025-05-11 19:19:10.803126,23.96
2025-05-11 19:19:15.607444,23.99
2025-05-11 19:19:17.607877,23.96
2025-05-11 19:19:19.606273,23.96
2025-05-11 19:19:21.611338,23.96
2025-05-11 19:19:23.591405,23.96
2025-05-11 19:19:25.635920,23.96
2025-05-11 19:19:27.716666,23.96
2025-05-11 19:19:30.663590,23.98
2025-05-11 19:19:33.112440,23.96
2025-05-11 19:19:34.581175,23.96
2025-05-11 19:19:36.702625,23.96
2025-05-11 19:19:38.609438,23.96
2025-05-11 19:19:40.622478,23.96
2025-05-11 19:19:42.624994,23.96
2025-05-11 19:19:44.616960,23.96
2025-05-11 19:19:46.608190,23.96
2025-05-11 19:19:48.626559,23.96
2025-05-11 19:19:50.637523,23.96
2025-05-11 19:19:52.976597,23.97
2025-05-11 19:19:54.625051,23.96
2025-05-11 19:19:56.674583,23.96
2025-05-11 19:19:58.724654,23.97
2025-05-11 19:20:01.612171,23.99
2025-05-11 19:20:03.599241,23.97
2025-05-11 19:20:05.645261,23.97
2025-05-11 19:20:07.722367,23.97
2025-05-11 19:20:09.622513,23.97
2025-05-11 19:20:11.622525,23.97
2025-05-11 19:20:13.614435,23.97
2025-05-11 19:20:15.625563,23.97
2025-05-11 19:20:17.641277,23.98
2025-05-11 19:20:19.602164,23.98
2025-05-11 19:20:21.624827,23.98
2025-05-11 19:20:23.607760,23.98
2025-05-11 19:20:25.598461,23.98
2025-05-11 19:20:27.610402,23.98
2025-05-11 19:20:29.735339,23.95
2025-05-11 19:20:33.049120,24.00
2025-05-11 19:20:34.652745,23.98
2025-05-11 19:20:36.620388,23.98
2025-05-11 19:20:38.754607,23.98
2025-05-11 19:20:40.698821,23.98
2025-05-11 19:20:42.611220,23.98
2025-05-11 19:20:44.571586,23.98
2025-05-11 19:20:46.615118,23.98
2025-05-11 19:20:48.610319,23.97
2025-05-11 19:20:50.671457,23.97
2025-05-11 19:20:57.616469,24.00
2025-05-11 19:20:59.634685,23.97
2025-05-11 19:21:01.748161,23.97
2025-05-11 19:21:03.652117,23.96
2025-05-11 19:21:05.632031,23.96
2025-05-11 19:21:08.599524,23.98
2025-05-11 19:21:12.985513,23.98
2025-05-11 19:21:14.611200,23.97
2025-05-11 19:21:18.639932,23.99
2025-05-11 19:21:20.612889,23.97
