2025-05-11 16:49:35.560877,26.50
2025-05-11 16:49:37.587075,26.43
2025-05-11 16:49:39.570173,26.37
2025-05-11 16:49:41.682497,26.35
2025-05-11 16:49:43.736206,26.14
2025-05-11 16:49:45.570286,25.88
2025-05-11 16:49:47.577759,25.50
2025-05-11 16:49:49.693453,25.10
2025-05-11 16:49:51.726512,24.84
2025-05-11 16:49:53.572009,24.68
2025-05-11 16:49:55.579484,24.55
2025-05-11 16:49:57.577435,24.41
2025-05-11 16:49:59.808976,24.26
2025-05-11 16:50:01.604769,24.11
2025-05-11 16:50:03.538952,23.88
2025-05-11 16:50:05.601385,23.68
2025-05-11 16:50:07.588327,23.49
2025-05-11 16:50:09.562011,23.27
2025-05-11 16:50:11.609520,22.97
2025-05-11 16:50:13.586283,22.73
2025-05-11 16:50:16.575445,22.59
2025-05-11 16:50:18.583744,22.54
2025-05-11 16:50:20.603330,22.48
2025-05-11 16:50:22.645539,22.41
2025-05-11 16:50:24.588725,22.30
2025-05-11 16:50:26.597254,22.21
2025-05-11 16:50:28.602680,22.11
2025-05-11 16:50:30.584368,22.00
2025-05-11 16:50:33.091671,21.92
2025-05-11 16:50:34.579767,21.81
2025-05-11 16:50:36.582120,21.71
2025-05-11 16:50:38.590186,21.60
2025-05-11 16:50:40.638134,21.48
2025-05-11 16:50:42.577377,21.38
2025-05-11 16:50:44.576120,21.29
2025-05-11 16:50:49.732151,21.10
2025-05-11 16:50:51.584355,21.01
2025-05-11 16:50:53.574587,20.94
2025-05-11 16:50:55.627934,20.86
2025-05-11 16:50:57.582755,20.79
2025-05-11 16:50:59.591386,20.74
2025-05-11 16:51:01.597833,20.68
2025-05-11 16:51:03.575673,20.64
2025-05-11 16:51:05.578724,20.59
2025-05-11 16:51:07.588896,20.54
2025-05-11 16:51:09.577415,20.47
2025-05-11 16:51:11.933619,20.41
2025-05-11 16:51:13.599179,20.32
2025-05-11 16:51:16.033086,20.26
2025-05-11 16:51:17.586859,20.18
2025-05-11 16:51:19.691079,20.04
2025-05-11 16:51:21.587483,19.82
2025-05-11 16:51:23.578953,19.66
2025-05-11 16:51:25.582194,19.52
2025-05-11 16:51:27.568741,19.40
2025-05-11 16:51:29.622745,19.32
2025-05-11 16:51:31.576495,19.35
2025-05-11 16:51:33.591747,19.27
2025-05-11 16:51:35.583553,19.27
2025-05-11 16:51:37.601452,19.24
2025-05-11 16:51:39.572657,19.19
2025-05-11 16:51:41.731949,19.14
2025-05-11 16:51:43.537578,19.04
2025-05-11 16:51:45.582330,18.95
2025-05-11 16:51:47.581638,18.90
2025-05-11 16:51:49.715510,18.87
2025-05-11 16:51:51.734507,18.87
2025-05-11 16:51:53.575501,18.87
2025-05-11 16:51:55.584050,18.88
2025-05-11 16:51:57.581457,18.90
2025-05-11 16:51:59.579680,18.89
2025-05-11 16:52:01.583500,18.89
2025-05-11 16:52:03.582740,18.87
2025-05-11 16:52:07.094571,18.85
2025-05-11 16:52:09.578855,18.84
2025-05-11 16:52:11.578451,18.79
2025-05-11 16:52:13.574592,18.73
2025-05-11 16:52:16.592517,18.71
2025-05-11 16:52:18.578747,18.65
2025-05-11 16:52:20.579336,18.62
2025-05-11 16:52:22.665964,18.59
2025-05-11 16:52:24.579160,18.57
2025-05-11 16:52:26.785861,18.56
2025-05-11 16:52:28.591700,18.55
2025-05-11 16:52:30.569676,18.54
2025-05-11 16:52:35.658917,18.55
2025-05-11 16:52:37.611970,18.53
2025-05-11 16:52:39.574844,18.50
2025-05-11 16:52:41.586474,18.47
2025-05-11 16:52:43.553851,18.41
2025-05-11 16:52:45.575781,18.37
2025-05-11 16:52:47.597223,18.33
2025-05-11 16:52:49.586555,18.30
2025-05-11 16:52:51.564204,18.28
2025-05-11 16:52:56.583119,18.33
2025-05-11 16:52:58.574879,18.29
2025-05-11 16:53:00.616506,18.33
2025-05-11 16:53:02.596753,18.34
2025-05-11 16:53:04.577023,18.35
2025-05-11 16:53:06.684771,18.33
2025-05-11 16:53:09.575728,18.31
2025-05-11 16:53:11.577940,18.27
2025-05-11 16:53:13.578566,18.24
2025-05-11 16:53:20.592214,18.21
2025-05-11 16:53:22.586184,18.12
2025-05-11 16:53:24.715666,18.07
2025-05-11 16:53:26.584690,18.02
2025-05-11 16:53:28.594587,17.95
2025-05-11 16:53:30.587529,17.90
2025-05-11 16:53:35.786606,17.84
2025-05-11 16:53:37.586638,17.78
2025-05-11 16:53:39.587359,17.74
2025-05-11 16:53:41.603944,17.73
2025-05-11 16:53:43.580088,17.72
2025-05-11 16:53:45.583627,17.71
2025-05-11 16:53:47.650053,17.69
2025-05-11 16:53:49.551531,17.68
2025-05-11 16:53:51.609174,17.66
2025-05-11 16:53:53.725886,17.64
2025-05-11 16:53:55.544803,17.61
2025-05-11 16:53:59.327534,17.57
2025-05-11 16:54:00.563490,17.59
2025-05-11 16:54:02.814260,17.59
2025-05-11 16:54:04.593517,17.61
2025-05-11 16:54:07.587331,17.62
2025-05-11 16:54:09.595472,17.56
2025-05-11 16:54:11.580674,17.57
2025-05-11 16:54:13.580712,17.55
2025-05-11 16:54:16.582779,17.54
2025-05-11 16:54:18.582087,17.60
2025-05-11 16:54:20.622234,17.65
2025-05-11 16:54:22.581957,17.66
2025-05-11 16:54:24.720919,17.68
2025-05-11 16:54:26.587396,17.67
2025-05-11 16:54:28.580296,17.67
2025-05-11 16:54:30.589104,17.66
2025-05-11 16:54:33.753811,17.64
2025-05-11 16:54:35.777566,17.61
2025-05-11 16:54:39.463666,17.57
2025-05-11 16:54:39.538366,17.55
2025-05-11 16:54:41.576911,17.53
2025-05-11 16:54:43.579674,17.53
2025-05-11 16:54:45.575576,17.55
2025-05-11 16:54:47.576735,17.61
2025-05-11 16:54:49.588346,17.74
2025-05-11 16:54:51.609678,17.83
2025-05-11 16:54:53.699997,17.95
2025-05-11 16:54:55.642566,18.05
2025-05-11 16:54:57.698581,18.11
2025-05-11 16:55:00.578286,18.22
2025-05-11 16:55:02.576983,18.24
2025-05-11 16:55:04.576563,18.30
2025-05-11 16:55:06.729546,18.37
2025-05-11 16:55:09.589806,18.50
2025-05-11 16:55:11.620392,18.55
2025-05-11 16:55:13.575614,18.61
2025-05-11 16:55:15.928562,18.69
2025-05-11 16:55:17.525447,18.72
2025-05-11 16:55:19.587468,18.80
2025-05-11 16:55:21.601827,18.85
2025-05-11 16:55:23.592609,18.91
2025-05-11 16:55:25.578794,18.96
2025-05-11 16:55:27.606478,19.01
2025-05-11 16:55:29.583391,19.06
2025-05-11 16:55:31.582251,19.11
2025-05-11 16:55:33.620059,19.15
2025-05-11 16:55:35.523314,19.20
2025-05-11 16:55:37.572444,19.25
2025-05-11 16:55:39.599516,19.29
2025-05-11 16:55:41.572011,19.34
2025-05-11 16:55:43.576939,19.39
2025-05-11 16:55:45.588552,19.44
2025-05-11 16:55:47.568223,19.49
2025-05-11 16:55:49.576860,19.52
2025-05-11 16:55:51.579928,19.57
2025-05-11 16:55:53.567915,19.60
2025-05-11 16:55:55.572660,19.64
2025-05-11 16:55:57.576475,19.68
2025-05-11 16:56:00.584813,19.76
2025-05-11 16:56:02.571843,19.78
2025-05-11 16:56:04.577254,19.82
2025-05-11 16:56:07.576766,19.89
2025-05-11 16:56:09.572538,19.91
2025-05-11 16:56:11.571486,19.94
2025-05-11 16:56:13.579701,19.97
2025-05-11 16:56:16.591844,20.04
